0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.0000000000000002,0.16808662110611605,0.11261472476699046,0.4513116233025264,0.35382881874398125,0.44687099409755643,0.006758511414419957,0.06053175852454505,0.005664103156239776,0.017177769527456088,0.010879117909075885,0.0,0.008563250219892227,0.0004584634498691914,0.0004405674718234643,0.0038497461979754327,0.006595432187382576,0.0,0.0072162289923623345,0.022563708203177622,0.00460962549135722,0.02316613186969799,0.005506008954411765,0.004445309438917399,0.010535477107127374,0.007005412496264046,0.007159147836220363,0.016154768949772205,0.014300302635730166,0.004057312157862026,0.051191498374336245,0.00907828053554699,0.023016494843110122,0.0066571385313152435,0.023032707955275185,0.007746726912817622,0.10223162163105029,0.031113869622929505,0.03640914359490956,0.015858377091976288,0.07771199032215889,0.02076071151254687,0.0002628231655056267,0.0002441441922833879,0.000291898765453592,0.015633305766293272,0.0,0.0008090094136566165,0.024631599005339733,0.017072589217062707,0.017691485763647447,0.02216004325801451,0.02349990291827389,0.03154293246033964,0.010395921589260164,0.009673673552451712,0.0005768842285326341,0.006089208318230588,0.005456531607715232,0.017419050005563666
0.16808662110611605,1.0000000000000002,0.1058958751592644,0.17632598927763765,0.15770573100085922,0.22110444605782428,0.016654145044914786,0.023521089873574513,0.015588520978536729,0.01918869068862521,0.0002975504613371768,0.012790228721375804,0.006757233807013891,0.0064772671953102785,0.006224429086718079,0.005400425106959988,0.013614730465182343,0.0031943857550041956,0.009649849351151317,0.01748083912093037,0.007372086169383434,0.012383312855776388,0.018236573320049812,0.021160774051646857,0.033234392979681386,0.014815688676445634,0.009404697485136811,0.002736061902830961,0.0,0.0,0.01093612089542813,0.013442969948960189,0.019757835611109588,0.007275914687454589,0.006583010347240806,0.011642862191308006,0.018269474587103422,0.01712545283671387,0.03439760020042106,0.012916024646687355,0.01776696082006669,0.007096944879127937,0.003308326553068824,0.0018788845326979397,0.004210678037766001,0.017562876006879835,0.011636740743723742,0.007770697614858318,0.010582882341305873,0.006999817117243783,0.00975201090892611,0.0018659491264044663,0.004722886385547416,0.003396326267285488,0.003354840575168272,0.020518825985973845,0.003725528134374982,0.0,0.013817684881284955,0.016500951077528213
0.11261472476699046,0.1058958751592644,1.0000000000000002,0.10990323933238644,0.10555232059517439,0.10801640821663333,0.009447968768980542,0.008859335061949584,0.026167216062368215,0.0034301296818095173,0.03621401350642841,0.025333721233232367,0.022977539442394654,0.013809049474469596,0.00733690399939773,0.004806974280435065,0.057419714151012886,0.011428603763087169,0.012525299082902727,0.0170793791468117,0.03873100908881935,0.046436341841890244,0.014215868080447617,0.025730158513187475,0.014966672509325736,0.01199320139929434,0.028825854416952144,0.05986723589311921,0.005753276286325935,0.01148369733279073,0.006499177669774846,0.021517383769591603,0.04411621702939196,0.01693214765001385,0.0158316840507144,0.027254463339080194,0.025908801864688063,0.004904202176583991,0.013638431838493111,0.022747270178441456,0.08513694667657909,0.013344130357268216,0.045531722492893514,0.013358480192311928,0.0056631693948738845,0.008212510640469312,0.0,0.009740191457802652,0.07080195342282139,0.00520348918348771,0.0214392736343666,0.005800702523303041,0.058648207115863354,0.04011987773786651,0.015221904406251856,0.008990233193078347,0.013879536711897912,0.004591282348648338,0.0374580542303228,0.021157169774550025
0.4513116233025264,0.17632598927763765,0.10990323933238644,0.9999999999999999,0.36547471889821426,0.38532906762920477,0.007321416788049507,0.006682882125191228,0.006192991267409737,0.007369901204249222,0.008613641593675964,0.0032465306753444623,0.020269266744112453,0.0,0.0,0.008909887502934045,0.002332730908832239,0.0,0.028085826238582766,0.029205103508116042,0.012146206264219327,0.03066040897262874,0.017956939242630553,0.004521814673702913,0.0007219442730615278,0.00795414086507513,0.01644930883486527,0.009114034382876012,0.02875609600183508,0.0013169561019301288,0.00914120997963771,0.005813154329279338,0.010266656138439531,0.004774058375479613,0.0028036944868273387,0.026766408416214756,0.01569843782184215,0.0070651704343179895,0.009377994634483695,0.004878783515513017,0.025400127064818884,0.006448195649985673,0.003982234325263084,0.0009915909869996512,0.0022585622505996105,0.005277750995896833,0.0,0.008729769919395013,0.0021651208808058527,0.011746036495231305,0.013678906436240756,0.0,0.0030723221580898083,0.0,0.0039657896375173834,0.003973620189396199,0.0048912009870376106,0.004060429359148721,0.00860617864765765,0.0012879024033959827
0.35382881874398125,0.15770573100085922,0.10555232059517439,0.36547471889821426,0.9999999999999999,0.19710610340569004,0.011944540466259623,0.007407145701771227,0.011284166840745544,0.012816632817306398,0.024693734300426415,0.010879794291448587,0.001858112497311306,0.0012633402076745244,0.0,0.013900146885034253,0.0016333284382209262,0.0,0.004261510300575442,0.029197678148913747,0.003647316183888941,0.02727346794022839,0.009707032566112887,0.004683124667209156,0.006040676695895246,0.00040761476368439593,0.0,0.002205251836152197,0.022237236480536954,0.0,0.0081623991585167,0.007852329390812816,0.006835115734242462,0.003778767598275617,0.0040901533493401185,0.012377976522260564,0.03819978764916782,0.005015172850794183,0.0175896440097079,0.006375002260687551,0.10441007253418164,0.013079615052622017,0.008632836506959295,0.010937777032681652,0.023852162240432295,0.008338800612613313,0.01459696607964664,0.00926822583446204,0.0018602287302531178,0.003958436938931257,0.012800973123985204,0.007772174773228322,0.003206165400579134,0.0015668140669476511,0.00444077605162147,0.018879567900551127,0.006658849327862017,0.007703562584089843,0.005220781100255402,0.009692528119976593
0.44687099409755643,0.22110444605782428,0.10801640821663333,0.38532906762920477,0.19710610340569004,1.0000000000000004,0.014267138181549292,0.037747254991186356,0.01195297460489052,0.012545879951610089,0.021961291020338794,0.011805696200535083,0.008155891189645614,0.004671787994170863,0.0003260315757404649,0.004700389251496707,0.013564703808915422,0.0012756938899270165,0.006182616335888211,0.0021838870986598787,0.0018525354189497132,0.0028778211312199976,0.014831382890325737,0.005386958321364911,0.004405005218787835,0.00532492503660358,0.002244132238848708,0.004369723932747299,0.0058935692841383825,0.003002518253614406,0.002729062063196121,0.0023177901617028825,0.037851872988274526,0.007328381692201626,0.004580382848484236,0.00498078370524227,0.00552787501779501,0.006784037076001292,0.024577839296749046,0.014099090422081342,0.040105535893985966,0.008837683119654261,0.002695802323646736,0.015437415744879762,0.0041778191912720105,0.007650546845858636,0.020381077786084993,0.003711654907137382,0.036282640566212665,0.0026387181610657093,0.006075982320456757,0.002291037549457723,0.008532845722309702,0.004489788794827199,0.0015587107126195663,0.018588537000841066,0.0013137039305176552,0.0015980460659056636,0.007060273026731989,0.005339131391775104
0.006758511414419957,0.016654145044914786,0.009447968768980542,0.007321416788049507,0.011944540466259623,0.014267138181549292,0.9999999999999997,0.11767335487482466,0.2992531657602681,0.41028126851049834,0.14895087963997364,0.15640899982363113,0.007347311591588377,0.008006812193735554,0.0023443507257823416,0.0,0.006173911456862979,0.007068966495996162,0.012757249322716178,0.011012637603577399,0.020311949329198747,0.02203168048725668,0.011411637852250321,0.013288977950031576,0.026328766701963647,0.00972468726103445,0.005575634487458985,0.006631497428545072,0.005839031849913997,0.0009577663479779484,0.030519482084287185,0.039616583025553584,0.046104721345929446,0.01620711219493402,0.006438755275633682,0.021436069748841064,0.006199503569599487,0.0047669054316960835,0.0017118201752412048,0.020632009515999042,0.002189456881089425,0.016791100492662987,0.002168476125345696,0.018282712382301322,0.00310650752228164,0.01584768128545812,0.007802582288012134,0.009172048259471991,0.01086924289385191,0.012565047633170666,0.014323657987485111,0.016754946652412978,0.03152835722246391,0.03185738025805682,0.01544674771933858,0.004434221926856033,0.00204648027274966,0.0027728949891771505,0.03226679748216924,0.0044300895504077765
0.06053175852454505,0.023521089873574513,0.008859335061949584,0.006682882125191228,0.007407145701771227,0.037747254991186356,0.11767335487482466,0.9999999999999998,0.08304332919002479,0.16067214729684776,0.06304972231842819,0.1240566535908377,0.0187361445148725,0.0033583190822367975,0.0032272281423082073,0.004936145251006968,0.006049454365885908,0.008240060559888657,0.011894201243451644,0.00978985777341351,0.006349104665787739,0.010490841562634329,0.021764022070826002,0.011601959237141508,0.008707932876726426,0.0048803048903863526,0.0049874042698753035,0.009732388975406108,0.006762646576427465,0.004237416888709983,0.02273845458021995,0.05949010881524233,0.04937988930262228,0.014049671383490682,0.009254119139290395,0.013861800824091355,0.01173175886364265,0.016351849485661686,0.011573879668198455,0.05289721529909962,0.004525571527735689,0.010307531504322773,0.002790556600619513,0.015147226826542074,0.007567719914101123,0.007477579127758516,0.001501777330618244,0.007482197996334594,0.016269813616921064,0.013379455603040692,0.02114963099375377,0.009804594694946654,0.048231212630459555,0.03611399453996764,0.0193123055658826,0.008168662375804058,0.00998498943119243,0.004940816499311751,0.016483843960174376,0.010679995526035841
0.005664103156239776,0.015588520978536729,0.026167216062368215,0.006192991267409737,0.011284166840745544,0.01195297460489052,0.2992531657602681,0.08304332919002479,1.0,0.3246739114074984,0.12046285828697598,0.12982274804433153,0.009544141790555601,0.0,0.0,0.005150077674433,0.00454253699846914,0.015352330281947435,0.014216330288364734,0.02357466189671039,0.04282390717022382,0.04114446080508952,0.023050903377282283,0.023854913038264064,0.010181896255953624,0.0013580385311003813,0.023425998685117463,0.00765554094170411,0.0022917838567348588,0.003355658296270456,0.00376298779450571,0.016185475118002376,0.035196879280630554,0.03706124812081659,0.019028089915317466,0.01861520677133306,0.010844422947820759,0.008066765348437473,0.0019319374834299503,0.019082468630220333,0.0011755362559645523,0.018322697535287084,0.004052872936667161,0.013282885230065496,0.0,0.021706314609608295,0.0023741307474333833,0.024872586191253977,0.0046318433556821826,0.014190075260073796,0.008487354138762612,0.024651436110674437,0.021972007195089436,0.014314791258204975,0.010468892065282023,0.003914660648146998,0.00584241715394809,0.003958115176233373,0.0023454169745343724,0.000999604564557149
0.017177769527456088,0.01918869068862521,0.0034301296818095173,0.007369901204249222,0.012816632817306398,0.012545879951610089,0.41028126851049834,0.16067214729684776,0.3246739114074984,0.9999999999999998,0.15024394658685802,0.1703636894424164,0.007643101782606986,0.0018424312148985391,0.0017705124859747957,0.0,0.009631831296650455,0.004718962202585782,0.014269877500619367,0.0087236309322613,0.015548942948713017,0.01667027003353807,0.014089749807030913,0.009316415799014668,0.018984317951965972,0.009732922602602577,0.006316288579634441,0.007512409855417826,0.02652885317676656,0.0,0.07111326392493078,0.03929789790090718,0.038821236918556386,0.013838705981490118,0.006755500998717289,0.02142228464012502,0.008778788693049223,0.00625050840398294,0.0038784286335783185,0.018047846509976862,0.00117996402938669,0.01479825354036099,0.0014003215290992487,0.01829670230605776,0.0,0.023051662204377647,0.004766146290798543,0.0049718190274564665,0.02600505986931171,0.00984163215051517,0.014221063052381638,0.009972285249490054,0.026205077535008985,0.029482803789548137,0.010508324181314758,0.0023793311999018595,0.0,0.0,0.007346160111595657,0.003225589578063494
