0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.0,0.07142857142857142,0.05555555555555555,0.16666666666666666,0.1511627906976744,0.1935483870967742,0.031578947368421054,0.075,0.020618556701030927,0.02,0.037037037037037035,0.0,0.018691588785046728,0.009009009009009009,0.009259259259259259,0.010101010101010102,0.018518518518518517,0.0,0.046296296296296294,0.015748031496062992,0.015873015873015872,0.033112582781456956,0.015625,0.014492753623188406,0.02608695652173913,0.023809523809523808,0.030927835051546393,0.03389830508474576,0.009259259259259259,0.0297029702970297,0.05555555555555555,0.031007751937984496,0.05172413793103448,0.0297029702970297,0.03773584905660377,0.01818181818181818,0.047619047619047616,0.009523809523809525,0.0392156862745098,0.04065040650406504,0.05660377358490566,0.03333333333333333,0.009523809523809525,0.008771929824561403,0.01020408163265306,0.020202020202020204,0.0,0.009615384615384616,0.037037037037037035,0.024793388429752067,0.03669724770642202,0.017699115044247787,0.03816793893129771,0.045871559633027525,0.02702702702702703,0.02857142857142857,0.009009009009009009,0.021052631578947368,0.01818181818181818,0.04424778761061947
0.07142857142857142,1.0,0.056074766355140186,0.07777777777777778,0.12643678160919541,0.1702127659574468,0.021052631578947368,0.06666666666666667,0.031578947368421054,0.030612244897959183,0.00909090909090909,0.008771929824561403,0.02857142857142857,0.027777777777777776,0.02857142857142857,0.020618556701030927,0.018691588785046728,0.009259259259259259,0.027522935779816515,0.04918032786885246,0.016,0.026490066225165563,0.032,0.05303030303030303,0.02631578947368421,0.015873015873015872,0.01020408163265306,0.008333333333333333,0.0,0.0,0.03937007874015748,0.03937007874015748,0.04310344827586207,0.03,0.02830188679245283,0.04716981132075472,0.0380952380952381,0.05,0.039603960396039604,0.032520325203252036,0.04716981132075472,0.01098901098901099,0.039603960396039604,0.017857142857142856,0.031578947368421054,0.06382978723404255,0.02654867256637168,0.0196078431372549,0.037383177570093455,0.025,0.06666666666666667,0.008849557522123894,0.030534351145038167,0.018018018018018018,0.02727272727272727,0.036231884057971016,0.01834862385321101,0.0,0.05714285714285714,0.044642857142857144
0.05555555555555555,0.056074766355140186,1.0,0.04950495049504951,0.028846153846153848,0.043859649122807015,0.02912621359223301,0.03787878787878788,0.038834951456310676,0.018518518518518517,0.034482758620689655,0.05084745762711865,0.044642857142857144,0.043478260869565216,0.035398230088495575,0.009345794392523364,0.04424778761061947,0.017241379310344827,0.05217391304347826,0.014814814814814815,0.030303030303030304,0.044585987261146494,0.029850746268656716,0.03496503496503497,0.03278688524590164,0.03007518796992481,0.04854368932038835,0.04,0.008620689655172414,0.01818181818181818,0.03676470588235294,0.05223880597014925,0.056910569105691054,0.05660377358490566,0.05357142857142857,0.043478260869565216,0.03508771929824561,0.008849557522123894,0.03636363636363636,0.030303030303030304,0.061946902654867256,0.020202020202020204,0.045871559633027525,0.01652892561983471,0.028846153846153848,0.02830188679245283,0.0,0.03669724770642202,0.061946902654867256,0.007633587786259542,0.05217391304347826,0.00819672131147541,0.06666666666666667,0.03389830508474576,0.042735042735042736,0.02702702702702703,0.02564102564102564,0.009615384615384616,0.05263157894736842,0.05
0.16666666666666666,0.07777777777777778,0.04950495049504951,1.0,0.21333333333333335,0.1839080459770115,0.022727272727272728,0.03418803418803419,0.02247191011235955,0.010752688172043012,0.0297029702970297,0.009345794392523364,0.020202020202020204,0.0,0.0,0.022222222222222223,0.009900990099009901,0.0,0.05,0.05217391304347826,0.034482758620689655,0.04964539007092199,0.042735042735042736,0.023255813953488372,0.009174311926605505,0.025423728813559324,0.022222222222222223,0.045871559633027525,0.020202020202020204,0.010526315789473684,0.02459016393442623,0.008064516129032258,0.03636363636363636,0.03225806451612903,0.009900990099009901,0.04,0.030303030303030304,0.0425531914893617,0.031578947368421054,0.02564102564102564,0.04,0.036585365853658534,0.031578947368421054,0.009433962264150943,0.011111111111111112,0.03333333333333333,0.0,0.031914893617021274,0.009708737864077669,0.02654867256637168,0.039603960396039604,0.0,0.015873015873015872,0.0,0.019230769230769232,0.014925373134328358,0.0196078431372549,0.011363636363636364,0.0297029702970297,0.009174311926605505
0.1511627906976744,0.12643678160919541,0.028846153846153848,0.21333333333333335,1.0,0.18181818181818182,0.02247191011235955,0.03389830508474576,0.022222222222222223,0.021505376344086023,0.05,0.02830188679245283,0.009900990099009901,0.009615384615384616,0.0,0.02197802197802198,0.00980392156862745,0.0,0.019230769230769232,0.025210084033613446,0.01680672268907563,0.02054794520547945,0.0423728813559322,0.015267175572519083,0.027777777777777776,0.008264462809917356,0.0,0.017699115044247787,0.02,0.0,0.024390243902439025,0.016129032258064516,0.026785714285714284,0.021052631578947368,0.019801980198019802,0.039603960396039604,0.04040404040404041,0.03125,0.03125,0.04310344827586207,0.029411764705882353,0.03614457831325301,0.042105263157894736,0.02857142857142857,0.05747126436781609,0.03296703296703297,0.047619047619047616,0.0425531914893617,0.009615384615384616,0.017391304347826087,0.0392156862745098,0.009345794392523364,0.0078125,0.009433962264150943,0.01904761904761905,0.03007518796992481,0.019417475728155338,0.022727272727272728,0.009615384615384616,0.027777777777777776
0.1935483870967742,0.1702127659574468,0.043859649122807015,0.1839080459770115,0.18181818181818182,1.0,0.03,0.072,0.0196078431372549,0.009433962264150943,0.044642857142857144,0.01680672268907563,0.02702702702702703,0.02631578947368421,0.008849557522123894,0.019417475728155338,0.036036036036036036,0.008771929824561403,0.04424778761061947,0.015151515151515152,0.007575757575757576,0.012578616352201259,0.022727272727272728,0.02112676056338028,0.025,0.03076923076923077,0.019417475728155338,0.024193548387096774,0.017857142857142856,0.02830188679245283,0.014705882352941176,0.014705882352941176,0.058333333333333334,0.04807692307692308,0.017699115044247787,0.017391304347826087,0.036036036036036036,0.037383177570093455,0.037383177570093455,0.064,0.06363636363636363,0.053763440860215055,0.027777777777777776,0.034482758620689655,0.0297029702970297,0.0392156862745098,0.016666666666666666,0.028037383177570093,0.044642857142857144,0.023809523809523808,0.03508771929824561,0.008403361344537815,0.029197080291970802,0.017094017094017096,0.017094017094017096,0.04195804195804196,0.017391304347826087,0.009900990099009901,0.035398230088495575,0.025
0.031578947368421054,0.021052631578947368,0.02912621359223301,0.022727272727272728,0.02247191011235955,0.03,1.0,0.1,0.19736842105263158,0.34285714285714286,0.050505050505050504,0.08,0.020202020202020204,0.0196078431372549,0.01,0.0,0.02,0.02,0.039603960396039604,0.01680672268907563,0.034482758620689655,0.04225352112676056,0.016666666666666666,0.023255813953488372,0.047619047619047616,0.04310344827586207,0.022222222222222223,0.017857142857142856,0.01,0.010526315789473684,0.03305785123966942,0.05042016806722689,0.08571428571428572,0.06666666666666667,0.02,0.04,0.009900990099009901,0.010309278350515464,0.010309278350515464,0.07142857142857142,0.009708737864077669,0.036585365853658534,0.010309278350515464,0.049019607843137254,0.011111111111111112,0.02197802197802198,0.009259259259259259,0.010416666666666666,0.04,0.017543859649122806,0.019417475728155338,0.028846153846153848,0.04065040650406504,0.0392156862745098,0.0392156862745098,0.022556390977443608,0.0297029702970297,0.011363636363636364,0.04,0.028037383177570093
0.075,0.06666666666666667,0.03787878787878788,0.03418803418803419,0.03389830508474576,0.072,0.1,1.0,0.07017543859649122,0.11607142857142858,0.038461538461538464,0.0859375,0.03125,0.015037593984962405,0.015384615384615385,0.01652892561983471,0.015267175572519083,0.015267175572519083,0.05426356589147287,0.0410958904109589,0.02027027027027027,0.03468208092485549,0.033783783783783786,0.03164556962025317,0.029197080291970802,0.020134228187919462,0.025,0.02112676056338028,0.007633587786259542,0.024193548387096774,0.04697986577181208,0.04697986577181208,0.0661764705882353,0.024193548387096774,0.015267175572519083,0.038461538461538464,0.023076923076923078,0.04032258064516129,0.032,0.08633093525179857,0.015037593984962405,0.017543859649122806,0.023809523809523808,0.022222222222222223,0.025210084033613446,0.03333333333333333,0.014492753623188406,0.015873015873015872,0.022727272727272728,0.035211267605633804,0.07086614173228346,0.014705882352941176,0.06,0.04580152671755725,0.04580152671755725,0.024539877300613498,0.022727272727272728,0.01694915254237288,0.046511627906976744,0.03676470588235294
0.020618556701030927,0.031578947368421054,0.038834951456310676,0.02247191011235955,0.022222222222222223,0.0196078431372549,0.19736842105263158,0.07017543859649122,1.0,0.21794871794871795,0.019417475728155338,0.0380952380952381,0.009900990099009901,0.0,0.0,0.02197802197802198,0.019801980198019802,0.03,0.019230769230769232,0.042735042735042736,0.06140350877192982,0.05673758865248227,0.01652892561983471,0.0390625,0.04716981132075472,0.016666666666666666,0.02197802197802198,0.017699115044247787,0.009900990099009901,0.021052631578947368,0.008,0.016129032258064516,0.05504587155963303,0.07777777777777778,0.019801980198019802,0.019417475728155338,0.019801980198019802,0.03125,0.01020408163265306,0.05217391304347826,0.009615384615384616,0.011764705882352941,0.03125,0.018867924528301886,0.0,0.044444444444444446,0.0,0.010309278350515464,0.009615384615384616,0.017391304347826087,0.02912621359223301,0.038461538461538464,0.015748031496062992,0.028846153846153848,0.028846153846153848,0.007352941176470588,0.009615384615384616,0.0,0.019417475728155338,0.00909090909090909
0.02,0.030612244897959183,0.018518518518518517,0.010752688172043012,0.021505376344086023,0.009433962264150943,0.34285714285714286,0.11607142857142858,0.21794871794871795,1.0,0.038461538461538464,0.05660377358490566,0.009615384615384616,0.009345794392523364,0.009615384615384616,0.0,0.019230769230769232,0.009523809523809525,0.018691588785046728,0.016260162601626018,0.024793388429752067,0.034013605442176874,0.008,0.022556390977443608,0.03636363636363636,0.02459016393442623,0.02127659574468085,0.017241379310344827,0.019417475728155338,0.0,0.04032258064516129,0.04032258064516129,0.04424778761061947,0.030927835051546393,0.019230769230769232,0.038461538461538464,0.009523809523809525,0.009900990099009901,0.009900990099009901,0.04201680672268908,0.009345794392523364,0.011363636363636364,0.009900990099009901,0.027777777777777776,0.0,0.031914893617021274,0.0,0.0,0.02857142857142857,0.008403361344537815,0.02830188679245283,0.027777777777777776,0.03125,0.009174311926605505,0.028037383177570093,0.007194244604316547,0.0,0.0,0.02857142857142857,0.017857142857142856
